customer_id,first_name,last_name,email,phone,signup_date,segment,city,state,lifetime_value
C000923,John,Smith,john.smith923@gmail.com,480-880-6220,2025-06-06,standard,Port David,VI,4820.28
C000924,Chelsea,Richardson,chelsea.richardson924@yahoo.com,737-213-2901,2025-01-15,standard,North Justin,NC,4062.36
C000925,Lauren,Byrd,lauren.byrd925@yahoo.com,886-878-5996,2024-07-03,standard,Jacksonfort,DC,6431.62
C000926,Linda,Clark,linda.clark926@hotmail.com,541-966-6450,2024-10-09,standard,Gonzaleztown,IL,18415.45
C000927,Ryan,Little,ryan.little927@gmail.com,792-463-2037,2024-07-05,premium,Rossmouth,MN,14194.53
C000928,Nicole,Ford,nicole.ford928@yahoo.com,032-145-0576,2026-03-20,premium,Millerport,MI,4387.37
C000929,Lori,Arnold,lori.arnold929@gmail.com,715-534-8201,2024-01-21,new,Brianhaven,IL,22426.07
C000930,Crystal,Watson,crystal.watson930@yahoo.com,659-759-5450,2025-08-20,vip,South Katherinechester,WV,12882.02
C000931,Willie,Estrada,willie.estrada931@hotmail.com,981-265-7422,2024-04-08,standard,New Patrickfurt,IN,16731.4
C000932,Bobby,Turner,bobby.turner932@gmail.com,369-362-6894,2024-05-01,standard,North Frankton,KS,3515.3
C000933,Jessica,Buchanan,jessica.buchanan933@gmail.com,727-117-5957,2024-07-13,standard,Crystalmouth,NC,6201.18
C000934,Eric,Fleming,eric.fleming934@hotmail.com,984-933-0674,2024-10-30,standard,Victorfurt,AR,5888.03
C000935,Stephanie,Evans,stephanie.evans935@yahoo.com,128-333-7218,2025-08-02,premium,Robertfurt,MT,23850.87
C000936,Ashley,Evans,ashley.evans936@gmail.com,297-150-6662,2025-03-13,standard,Goodmouth,MN,18072.06
C000937,David,Young,david.young937@yahoo.com,693-663-4392,2024-11-12,standard,New Mark,MS,16342.08
C000938,Melissa,Garcia,melissa.garcia938@gmail.com,028-671-2007,2024-03-10,premium,East Kellystad,TX,1553.11
C000939,Gina,Serrano,gina.serrano939@yahoo.com,910-245-1091,2023-08-09,standard,Port Sandraburgh,MH,7670.16
C000940,Peter,Holder,peter.holder940@gmail.com,494-981-9421,2025-05-27,standard,Erichaven,CT,12563.01
C000941,Tyler,Walker,tyler.walker941@yahoo.com,065-277-5844,2026-03-20,new,Butlerbury,WY,17588.93
C000942,Tracey,Parker,tracey.parker942@yahoo.com,337-220-1091,2024-01-24,standard,South Davidland,LA,2935.39
C000943,Kaylee,Watts,kaylee.watts943@hotmail.com,376-618-9437,2026-03-24,new,West Ericborough,MI,7375.94
C000944,Carl,Johnson,carl.johnson944@yahoo.com,627-765-7256,2026-03-27,premium,Susanshire,VI,5478.22
C000945,Holly,Smith,holly.smith945@gmail.com,461-752-0238,2026-01-02,standard,Kruegerborough,VA,3829.64
C000946,Henry,Johnson,henry.johnson946@gmail.com,559-550-1783,2024-05-01,premium,West Erin,PR,15143.47
C000947,Jill,Wagner,jill.wagner947@hotmail.com,689-993-6079,2025-10-05,standard,Ambermouth,AZ,13730.86
C000948,Justin,Smith,justin.smith948@hotmail.com,176-799-3593,2025-05-06,standard,Kevinton,GU,13437.94
C000949,Jerome,Strong,jerome.strong949@yahoo.com,640-830-3736,2023-06-12,premium,Williamsland,AS,5460.29
C000950,Linda,Nichols,linda.nichols950@hotmail.com,608-490-7938,2026-04-01,standard,Kimberlybury,MS,18868.49
C000951,Ann,Murphy,ann.murphy951@hotmail.com,306-153-7012,2024-07-14,new,Lake Kelly,KS,2046.76
C000952,Robert,Bullock,robert.bullock952@gmail.com,251-448-8112,2023-12-14,standard,East Cameronview,HI,17594.15
C000953,Daniel,Hayes,daniel.hayes953@gmail.com,887-817-9415,2023-10-29,standard,Gregoryborough,ND,14104.22
C000954,Sierra,Swanson,sierra.swanson954@hotmail.com,112-252-8837,2026-02-14,standard,Anthonyfurt,WY,13691.23
C000955,Katherine,Garcia,katherine.garcia955@hotmail.com,632-397-9137,2025-10-21,standard,Hughesstad,ID,14317.54
C000956,Rachel,Johnson,rachel.johnson956@gmail.com,095-055-6057,2023-10-19,standard,Port Cody,NC,8202.94
C000957,Anna,Wilson,anna.wilson957@gmail.com,778-851-9053,2024-10-05,standard,Carterville,AR,2906.0
C000958,Sheila,Ortega,sheila.ortega958@gmail.com,462-456-1851,2025-07-22,standard,Joannachester,AK,14578.69
C000959,Anthony,Mitchell,anthony.mitchell959@gmail.com,128-991-5114,2024-11-08,standard,Pamelaburgh,OK,12759.38
C000960,Jason,Mcbride,jason.mcbride960@gmail.com,044-881-8984,2025-10-14,vip,Craigfurt,WV,11335.81
C000961,Sarah,Collins,sarah.collins961@yahoo.com,154-021-1901,2025-06-18,standard,South Lisafurt,ND,11419.96
C000962,Daniel,Moore,daniel.moore962@hotmail.com,315-229-1073,2023-12-22,standard,Lake Susan,VI,11559.46
C000963,Faith,Allen,faith.allen963@yahoo.com,084-937-8306,2024-05-01,vip,Leehaven,LA,18082.0
C000964,Max,Sullivan,max.sullivan964@hotmail.com,694-439-1649,2025-07-21,standard,North Richardborough,WA,20411.33
C000965,Johnny,Anderson,johnny.anderson965@gmail.com,913-203-3016,2024-01-01,premium,West Susan,OK,14457.78
C000966,Aaron,Clark,aaron.clark966@gmail.com,061-537-2215,2024-10-26,standard,Grayhaven,TX,8613.22
C000967,Joshua,Alvarado,joshua.alvarado967@hotmail.com,236-533-7746,2023-08-24,standard,Aaronmouth,GA,24853.09
C000968,Bryan,Small,bryan.small968@gmail.com,784-361-4244,2024-03-10,new,Hammondfort,WY,1725.48
C000969,Kathryn,Brown,kathryn.brown969@yahoo.com,543-734-7642,2025-06-24,new,South Rebecca,AK,793.37
C000970,Kimberly,Brewer,kimberly.brewer970@yahoo.com,388-214-5841,2024-08-04,standard,Julietown,CA,19224.3
C000971,Ashley,Dyer,ashley.dyer971@gmail.com,443-899-8278,2023-06-14,premium,North Mark,UT,24458.33
C000972,Kayla,Barnes,kayla.barnes972@yahoo.com,073-214-6449,2024-04-13,premium,Santiagoshire,OK,10509.05
C000973,Michael,James,michael.james973@hotmail.com,335-055-7385,2025-07-14,new,South Susan,AK,9561.99
C000974,Hannah,Garcia,hannah.garcia974@gmail.com,360-376-8118,2025-04-24,new,East Joann,IL,22669.18
C000975,Nathan,Johnson,nathan.johnson975@gmail.com,961-497-3153,2026-01-14,standard,North Lindaside,WA,17068.26
C000976,Crystal,Hodges,crystal.hodges976@gmail.com,748-207-3651,2023-10-24,premium,New Joshua,NE,13482.51
C000977,Heather,Michael,heather.michael977@yahoo.com,820-190-4322,2024-06-06,premium,Lake Harryborough,ID,8694.25
C000978,David,Murray,david.murray978@hotmail.com,739-201-3546,2024-02-03,standard,Port Rachelfort,MS,13431.46
C000979,Adrian,Brooks,adrian.brooks979@hotmail.com,261-123-1261,2025-04-14,standard,Lake Lisa,KY,18196.45
C000980,Jennifer,Reeves,jennifer.reeves980@hotmail.com,899-572-9893,2025-05-06,standard,Jacksonmouth,KY,86.83
C000981,Leslie,Obrien,leslie.obrien981@hotmail.com,036-468-7191,2026-05-22,standard,North Jerry,UT,7459.07
C000982,Amanda,Vincent,amanda.vincent982@hotmail.com,769-208-2832,2024-06-16,premium,New Micheleside,FM,13611.13
C000983,Charles,Ryan,charles.ryan983@gmail.com,588-144-5822,2023-08-16,standard,Henryborough,DC,20584.01
C000984,Leah,Walker,leah.walker984@hotmail.com,182-971-6815,2025-05-24,standard,Lake Joshua,PR,8653.99
C000985,Matthew,Johnson,matthew.johnson985@gmail.com,000-152-9113,2025-06-24,standard,South Kristenside,SD,23435.26
C000986,Nathan,Cobb,nathan.cobb986@hotmail.com,902-556-1844,2024-07-18,premium,North Amy,FL,2821.12
C000987,Caroline,Ray,caroline.ray987@yahoo.com,478-122-4890,2024-10-08,vip,Harrisonhaven,NE,10481.01
C000988,Tanner,Williams,tanner.williams988@gmail.com,043-655-1584,2025-09-09,premium,South Nicholas,DE,22093.92
C000989,Joe,Hernandez,joe.hernandez989@yahoo.com,835-505-4296,2023-08-13,standard,Lake Terrychester,IL,5152.04
C000990,John,Guzman,john.guzman990@hotmail.com,879-509-8221,2023-09-11,standard,Laurieville,VI,839.41
C000991,Peter,Davenport,peter.davenport991@gmail.com,880-442-8773,2025-08-18,premium,South Jennifer,ID,17582.16
C000992,Allison,Brown,allison.brown992@yahoo.com,321-269-4289,2026-03-07,standard,Rickeyburgh,AK,18513.53
C000993,John,Barnes,john.barnes993@hotmail.com,258-631-4417,2023-08-11,standard,Carterfurt,GA,5858.48
C000994,Michael,Christensen,michael.christensen994@yahoo.com,026-355-8243,2023-07-15,standard,South Nicholaschester,WY,21593.26
C000995,Joshua,Roberts,joshua.roberts995@hotmail.com,880-315-3888,2024-03-12,standard,Martinberg,NH,12597.4
C000996,Chelsea,Terry,chelsea.terry996@hotmail.com,504-043-3335,2024-04-05,standard,Brendaville,MO,20394.66
C000997,Jessica,Roman,jessica.roman997@gmail.com,119-787-1809,2024-04-12,premium,New Christopher,TX,7972.59
C000998,James,Robinson,james.robinson998@yahoo.com,530-601-1987,2024-10-29,premium,Davishaven,PR,16813.3
C000999,Richard,Tran,richard.tran999@hotmail.com,002-300-9156,2023-11-30,standard,Port Carla,AL,7544.11
C001000,John,Bennett,john.bennett1000@yahoo.com,744-916-0936,2024-12-31,standard,Denniston,CA,16505.31
C001001,Larry,Jones,larry.jones1001@gmail.com,894-184-3368,2025-06-19,standard,Maryshire,DC,7512.52
C001002,Katherine,Russell,katherine.russell1002@gmail.com,239-982-1374,2024-11-10,standard,Robertland,KS,23713.01
C001003,Sarah,Dominguez,sarah.dominguez1003@hotmail.com,428-860-5053,2025-07-12,new,Pattersonton,NC,22789.44
C001004,Heather,Wilson,heather.wilson1004@gmail.com,600-308-3566,2026-01-07,premium,Port Monicatown,MS,10680.01
C001005,Eric,Bryant,eric.bryant1005@yahoo.com,312-345-5068,2025-10-10,standard,South Ashley,NM,24307.26
C001006,Connie,Washington,connie.washington1006@hotmail.com,293-844-0134,2025-10-17,new,Port Allisonmouth,WI,16783.56
C001007,James,Evans,james.evans1007@yahoo.com,882-603-3591,2023-08-30,premium,Lake Mitchelltown,PA,7968.36
C001008,Lynn,Romero,lynn.romero1008@hotmail.com,914-492-0749,2024-02-21,standard,Avilashire,RI,3730.44
C001009,Sherri,Fisher,sherri.fisher1009@hotmail.com,964-899-7184,2024-01-20,standard,Bethshire,IA,18860.4
C001010,Dylan,Cunningham,dylan.cunningham1010@yahoo.com,084-993-2312,2024-05-20,standard,Kimberlychester,MO,21233.52
C001011,Anne,Yu,anne.yu1011@gmail.com,690-872-6176,2023-07-26,standard,Thompsonborough,ME,17689.42
C001012,Anna,Vang,anna.vang1012@gmail.com,893-595-3828,2023-07-06,vip,Mariastad,MT,22868.53
C001013,Paige,Wilson,paige.wilson1013@gmail.com,996-508-2695,2025-10-01,premium,South Donna,CO,24194.65
C001014,Kristen,Reyes,kristen.reyes1014@yahoo.com,561-308-7612,2024-03-30,premium,Ashleyville,KS,3352.32
C001015,Megan,Waters,megan.waters1015@yahoo.com,823-948-4002,2025-06-21,standard,North Adam,PR,5083.42
C001016,Willie,Burke,willie.burke1016@yahoo.com,101-683-1139,2024-11-10,premium,North Sierrafurt,NC,23055.65
C001017,Brian,Wong,brian.wong1017@gmail.com,491-507-6283,2025-11-29,vip,Mayberg,AR,2311.6
C001018,Jessica,Walker,jessica.walker1018@yahoo.com,407-779-4620,2025-05-06,premium,Lake Richard,VI,4762.04
C001019,Robert,Anderson,robert.anderson1019@gmail.com,508-177-6029,2026-05-30,standard,Port Kimberlytown,MO,16841.8
C001020,Sharon,Leonard,sharon.leonard1020@yahoo.com,133-373-1255,2024-03-01,premium,West Ruth,MO,21840.51
C001021,Daniel,Stephens,daniel.stephens1021@gmail.com,703-211-9206,2023-11-30,standard,Port Robert,GU,19042.41
C001022,William,Caldwell,william.caldwell1022@gmail.com,778-956-1337,2023-10-02,premium,Kurtshire,AR,13971.26
C001023,Jessica,Jackson,jessica.jackson1023@hotmail.com,502-648-0164,2024-08-24,standard,East Shannonview,MP,21736.85
C001024,Craig,Ruiz,craig.ruiz1024@gmail.com,277-822-1021,2025-07-11,standard,North Courtney,KS,23925.49
C001025,April,Beltran,april.beltran1025@gmail.com,985-797-3638,2024-06-20,standard,Port Zacharyside,TX,23428.99
C001026,Wendy,Ortiz,wendy.ortiz1026@yahoo.com,397-079-8661,2025-05-13,new,Gravesfurt,VI,2932.9
C001027,Sharon,Young,sharon.young1027@yahoo.com,820-506-8212,2024-03-15,new,Lake Michael,TX,11973.02
C001028,Erik,Gay,erik.gay1028@hotmail.com,505-871-4692,2023-09-30,standard,North Tina,DC,15110.04
C001029,Mark,Sanders,mark.sanders1029@yahoo.com,908-984-3699,2025-09-27,standard,Kristatown,GA,22878.16
C001030,David,Sellers,david.sellers1030@yahoo.com,093-869-4842,2024-09-14,premium,Meghanhaven,OH,19387.85
C001031,Crystal,Holland,crystal.holland1031@yahoo.com,578-870-7152,2024-06-08,standard,Westfort,ID,13341.25
C001032,Amber,Stanton,amber.stanton1032@gmail.com,097-461-9177,2026-01-12,standard,Cruzberg,PR,6539.04
C001033,Cindy,Herman,cindy.herman1033@hotmail.com,722-589-3708,2024-10-15,standard,South Dawnbury,MN,12431.93
C001034,Brett,Adams,brett.adams1034@gmail.com,566-957-9001,2024-02-24,standard,Rachelburgh,WI,24532.96
C001035,Julie,Phelps,julie.phelps1035@yahoo.com,428-679-6325,2026-01-13,standard,Jacobbury,SC,20993.28
C001036,Stephanie,Sutton,stephanie.sutton1036@hotmail.com,946-338-9156,2024-02-19,new,Christophermouth,HI,9267.62
C001037,Amanda,Morgan,amanda.morgan1037@yahoo.com,256-292-6933,2024-11-23,standard,Curtishaven,CT,14063.12
C001038,Ann,Myers,ann.myers1038@yahoo.com,078-468-5095,2025-07-05,standard,Mallorybury,AL,3648.07
C001039,James,Fuller,james.fuller1039@gmail.com,891-179-7203,2025-08-27,standard,Brandiview,WY,23368.96
C001040,Benjamin,Roberson,benjamin.roberson1040@gmail.com,641-547-1553,2023-11-22,premium,Lake Glenn,RI,10439.45
C001041,Olivia,Roth,olivia.roth1041@yahoo.com,813-675-0094,2024-01-27,standard,West Stephanieland,AZ,8246.63
C001042,Kimberly,Thompson,kimberly.thompson1042@yahoo.com,981-987-8092,2025-06-20,standard,West Michaelbury,PR,20834.07
C001043,Willie,Grant,willie.grant1043@yahoo.com,622-586-6059,2025-08-03,standard,Sparksmouth,ND,16365.2
C001044,Scott,Evans,scott.evans1044@gmail.com,275-854-8596,2024-12-25,premium,Kristinport,HI,6433.17
C001045,Wayne,Torres,wayne.torres1045@hotmail.com,116-502-0002,2024-09-27,vip,Danielleshire,SD,24162.71
C001046,Natalie,Jones,natalie.jones1046@gmail.com,215-513-0557,2023-07-31,premium,Lake Cynthia,OH,12264.89
C001047,Joanna,Fleming,joanna.fleming1047@yahoo.com,448-896-6997,2024-01-18,standard,Mccartybury,NE,19874.39
C001048,Shane,Walsh,shane.walsh1048@yahoo.com,462-025-8254,2024-04-28,standard,New Jefferyburgh,VT,18007.84
C001049,Amy,Velasquez,amy.velasquez1049@hotmail.com,231-239-2049,2023-10-30,standard,South Joannaland,NC,22922.48
C001050,John,Baker,john.baker1050@gmail.com,387-508-2768,2023-10-22,standard,Thompsonburgh,MH,16045.24
C001051,Michael,Marshall,michael.marshall1051@yahoo.com,584-726-2905,2024-01-16,standard,New Lisamouth,MS,845.59
C001052,Rachel,Spencer,rachel.spencer1052@hotmail.com,160-827-1721,2025-05-19,vip,East Scott,VT,23629.7
C001053,Jessica,Frost,jessica.frost1053@hotmail.com,920-522-2999,2024-05-06,premium,Keithville,VA,19108.47
C001054,Ronald,Murphy,ronald.murphy1054@hotmail.com,143-882-3255,2026-06-04,standard,Port Becky,MH,21063.62
C001055,Amber,Flores,amber.flores1055@yahoo.com,461-777-3264,2024-06-26,standard,New Marvinview,OK,17679.24
C001056,Lisa,Hampton,lisa.hampton1056@hotmail.com,127-997-0292,2025-04-22,standard,East Brianbury,TN,12643.32
C001057,Rachel,Mcdonald,rachel.mcdonald1057@hotmail.com,713-752-9883,2023-12-28,standard,North Lisa,WV,15445.88
C001058,Teresa,Taylor,teresa.taylor1058@yahoo.com,608-320-0487,2026-01-06,premium,Stonehaven,VI,15412.98
C001059,Ashley,Bailey,ashley.bailey1059@gmail.com,585-238-6003,2023-07-05,standard,Tiffanybury,MS,12196.36
C001060,Deanna,Briggs,deanna.briggs1060@hotmail.com,517-152-3910,2024-01-26,standard,Port Sara,OR,13791.09
C001061,Kara,Beck,kara.beck1061@gmail.com,437-483-0930,2025-11-20,standard,Gayland,IL,13235.44
C001062,Gloria,Porter,gloria.porter1062@hotmail.com,126-022-1321,2026-05-10,standard,Ortizberg,AR,24436.98
C001063,Darius,Wise,darius.wise1063@hotmail.com,111-661-2201,2026-01-23,standard,South Derekmouth,TN,20328.93
C001064,Julia,Rice,julia.rice1064@yahoo.com,339-304-9366,2024-11-13,premium,New Alexander,HI,20154.19
C001065,Stanley,Mcdowell,stanley.mcdowell1065@yahoo.com,812-421-1408,2026-05-05,new,Garrettberg,MA,2675.41
C001066,Michelle,Ray,michelle.ray1066@yahoo.com,229-462-0935,2024-12-03,standard,Francoland,AS,3722.44
C001067,Judy,Rios,judy.rios1067@gmail.com,995-297-0137,2023-12-10,standard,West James,MI,13161.4
C001068,Andrea,Fernandez,andrea.fernandez1068@yahoo.com,423-041-2027,2023-08-31,vip,Martinezburgh,NJ,6683.12
C001069,Jerry,Simpson,jerry.simpson1069@gmail.com,299-071-6690,2025-03-10,standard,East David,LA,9326.29
C001070,Amanda,Landry,amanda.landry1070@gmail.com,554-203-4030,2023-12-19,standard,New Michaelfurt,NM,14125.05
C001071,Anne,Tate,anne.tate1071@yahoo.com,564-915-7955,2024-08-24,new,Bridgesbury,KS,5646.43
C001072,Timothy,Rodriguez,timothy.rodriguez1072@yahoo.com,760-108-0181,2023-08-08,premium,North Linda,WA,21196.68
C001073,Laura,Spencer,laura.spencer1073@gmail.com,764-172-6808,2023-06-29,premium,Port Jessicastad,NV,21455.48
C001074,Daniel,Watkins,daniel.watkins1074@hotmail.com,150-713-8067,2023-11-13,premium,North Steven,IN,2337.51
C001075,Martin,Novak,martin.novak1075@yahoo.com,584-743-6213,2023-07-17,standard,New Ryanstad,ND,13817.54
C001076,Michele,Rhodes,michele.rhodes1076@yahoo.com,669-470-3180,2024-11-08,standard,Lake Linda,WI,236.25
C001077,James,Powell,james.powell1077@yahoo.com,466-621-5918,2024-06-16,standard,Lake Melissa,AK,12496.46
C001078,Antonio,Whitney,antonio.whitney1078@yahoo.com,661-459-0110,2025-05-03,standard,Estradaville,PW,19609.41
C001079,Johnny,Smith,johnny.smith1079@hotmail.com,493-881-9490,2024-10-10,premium,Lake Whitney,CA,21449.01
C001080,Levi,Jackson,levi.jackson1080@yahoo.com,998-094-9769,2025-09-08,standard,Fowlerland,ID,13203.98
C001081,Steven,Gonzales,steven.gonzales1081@gmail.com,669-841-6612,2024-05-09,standard,Mitchellton,NM,5285.43
C001082,Timothy,Adams,timothy.adams1082@gmail.com,256-238-9949,2025-11-08,new,New Seantown,CA,22188.86
C001083,Jennifer,Bartlett,jennifer.bartlett1083@gmail.com,620-370-8782,2023-11-20,standard,South Brianburgh,TN,1164.05
C001084,Elizabeth,Johnson,elizabeth.johnson1084@hotmail.com,418-135-9989,2025-07-31,standard,Lesterville,CO,23139.62
C001085,Theresa,Estes,theresa.estes1085@hotmail.com,889-480-1864,2024-09-23,new,East Katherine,NV,14087.75
C001086,Stacey,Stephenson,stacey.stephenson1086@hotmail.com,839-785-7082,2023-09-12,standard,West Amberchester,NJ,23219.16
C001087,Luke,Estrada,luke.estrada1087@gmail.com,369-149-6112,2025-08-10,standard,Craigshire,KY,24036.73
C001088,Lacey,Greene,lacey.greene1088@yahoo.com,882-769-7040,2025-12-09,premium,Jeromeville,KS,18806.36
C001089,Rebecca,Davis,rebecca.davis1089@hotmail.com,615-607-8327,2024-08-23,premium,West Jennifer,MI,9957.4
C001090,Daniel,Galvan,daniel.galvan1090@hotmail.com,624-096-4966,2025-10-05,standard,Lake Joseph,RI,4061.26
C001091,Ruben,Baker,ruben.baker1091@hotmail.com,421-702-8516,2024-01-16,standard,West Bethany,IA,20866.26
C001092,Margaret,Russell,margaret.russell1092@hotmail.com,820-893-4868,2026-05-26,standard,New Blake,NE,22413.14
C001093,Derrick,Green,derrick.green1093@yahoo.com,287-991-6091,2023-10-25,standard,Charlesville,OR,18890.23
C001094,Paula,Gamble,paula.gamble1094@gmail.com,592-361-3376,2023-06-09,standard,Jacobbury,AZ,24711.95
C001095,Samantha,Morris,samantha.morris1095@hotmail.com,165-025-4472,2024-07-20,premium,New Connormouth,SD,12519.82
C001096,Anthony,Lee,anthony.lee1096@yahoo.com,409-661-7718,2023-12-22,new,Brookeshire,WV,1342.41
C001097,Amy,Williams,amy.williams1097@hotmail.com,067-821-4174,2025-03-12,standard,Port Jeremymouth,RI,20966.87
C001098,Jack,Foster,jack.foster1098@yahoo.com,486-989-3969,2025-10-09,standard,Collinshaven,MS,19225.14
C001099,Ashley,Barker,ashley.barker1099@gmail.com,559-450-1192,2025-12-25,new,North Megan,WI,9917.58
C001100,Tim,Ward,tim.ward1100@hotmail.com,605-117-1603,2025-12-20,premium,Clarkmouth,IA,740.64
C001101,Robert,Fletcher,robert.fletcher1101@gmail.com,189-455-9067,2023-06-20,standard,North Brookeshire,ME,24814.65
C001102,Lindsay,Evans,lindsay.evans1102@hotmail.com,420-466-4896,2025-04-09,standard,Jenkinsmouth,WY,8895.28
C001103,Ryan,Martin,ryan.martin1103@yahoo.com,565-775-8097,2024-09-30,new,Tamiborough,WY,10796.2
C001104,William,Franklin,william.franklin1104@yahoo.com,235-466-2265,2026-06-01,premium,Brianfurt,SC,16516.8
C001105,Matthew,Franklin,matthew.franklin1105@gmail.com,006-221-2242,2025-05-11,standard,Brandtfort,UT,15465.4
C001106,Diane,Collins,diane.collins1106@gmail.com,591-601-1241,2023-10-30,premium,Reneehaven,GU,17827.71
C001107,Sue,Ferguson,sue.ferguson1107@hotmail.com,600-801-7986,2025-06-25,standard,Freyberg,ID,3855.52
C001108,Nancy,Thompson,nancy.thompson1108@hotmail.com,570-472-6426,2023-10-05,premium,Lake Daniel,GA,15847.52
C001109,Brian,Rice,brian.rice1109@gmail.com,753-659-6807,2025-10-16,premium,Terriburgh,MN,7916.96
C001110,Tonya,Gould,tonya.gould1110@gmail.com,421-838-5454,2023-08-21,standard,Lake Shirleyview,ME,129.88
C001111,Denise,Mitchell,denise.mitchell1111@yahoo.com,523-112-3274,2025-09-20,standard,Flemingland,NV,8997.94
C001112,Samuel,Ayala,samuel.ayala1112@gmail.com,342-720-3886,2026-05-08,standard,Port Charles,NJ,3312.68
C001113,Michael,Smith,michael.smith1113@hotmail.com,019-630-4530,2025-01-29,standard,West Jennifer,NY,11221.09
C001114,Maria,Adams,maria.adams1114@gmail.com,534-001-8167,2025-06-14,premium,Willieland,MP,10201.1
C001115,Ronald,Zhang,ronald.zhang1115@yahoo.com,445-446-0838,2024-12-21,standard,South Carrieborough,NV,8847.86
C001116,Janet,Tran,janet.tran1116@gmail.com,539-128-7884,2025-09-23,standard,Larashire,OR,14951.09
C001117,Ronald,Willis,ronald.willis1117@hotmail.com,290-457-9271,2024-08-08,standard,Beckerview,MS,9630.95
C001118,Jesse,Patrick,jesse.patrick1118@hotmail.com,986-424-2383,2025-12-15,standard,Martinbury,IA,9694.99
C001119,Ashley,Garcia,ashley.garcia1119@gmail.com,870-629-3288,2023-08-24,standard,East Dustin,AZ,22528.4
C001120,Lisa,Smith,lisa.smith1120@gmail.com,200-186-7661,2023-08-18,new,New Maureenside,PW,24454.33
C001121,Laurie,Castillo,laurie.castillo1121@yahoo.com,108-143-5614,2023-09-12,premium,New Keith,MD,4239.57
C001122,Debra,Davidson,debra.davidson1122@gmail.com,980-746-8235,2024-10-01,standard,Clineshire,MD,3471.0
C001123,Marilyn,Tyler,marilyn.tyler1123@gmail.com,030-762-0545,2025-12-08,standard,Kimland,MA,12328.1
C001124,Andrew,Barker,andrew.barker1124@yahoo.com,666-411-0654,2023-10-21,standard,Lake Marybury,LA,10866.91
C001125,Aaron,Griffin,aaron.griffin1125@yahoo.com,169-949-7089,2023-07-02,standard,Kendraborough,NE,12105.78
C001126,Robert,Harris,robert.harris1126@hotmail.com,268-999-6269,2025-05-22,standard,New Jimchester,OH,6292.49
C001127,Angela,Hurst,angela.hurst1127@hotmail.com,178-791-5059,2025-04-05,standard,West Shawn,CA,15625.84
C001128,Ashley,Mosley,ashley.mosley1128@gmail.com,932-012-6578,2025-11-21,premium,South Alexis,CO,4888.71
C001129,Angela,Smith,angela.smith1129@hotmail.com,521-755-8517,2025-07-03,standard,Carterland,TN,7616.45
C001130,Julie,Freeman,julie.freeman1130@yahoo.com,921-188-2419,2025-12-14,new,Casechester,KY,8305.43
C001131,Gregory,Thomas,gregory.thomas1131@yahoo.com,589-170-4542,2023-11-19,premium,Erinstad,NM,20101.91
C001132,Martha,Williams,martha.williams1132@yahoo.com,820-922-5709,2023-07-07,standard,North Crystalbury,VT,8368.41
C001133,Rachel,Ortiz,rachel.ortiz1133@gmail.com,723-247-2828,2026-01-13,vip,Paigeview,AL,21487.71
C001134,Brian,Washington,brian.washington1134@hotmail.com,822-473-1261,2025-02-03,new,Adamland,AR,3403.11
C001135,Kristie,Hahn,kristie.hahn1135@hotmail.com,011-950-9271,2026-03-25,standard,West Jacobland,WA,23681.97
C001136,Nicole,Manning,nicole.manning1136@gmail.com,709-230-0716,2025-12-17,standard,Erintown,NJ,7854.58
C001137,Jonathan,Haynes,jonathan.haynes1137@hotmail.com,189-485-4329,2025-08-27,new,Gutierrezside,OK,24218.13
C001138,Jason,Mathews,jason.mathews1138@yahoo.com,294-471-6198,2024-01-14,standard,Harrisport,AS,17373.94
C001139,Amanda,Lewis,amanda.lewis1139@hotmail.com,104-502-5896,2024-05-18,standard,North Taylor,LA,14396.98
C001140,Jason,Keith,jason.keith1140@hotmail.com,574-835-2680,2025-02-28,standard,Tiffanychester,AZ,9401.38
C001141,Julie,West,julie.west1141@hotmail.com,834-488-3842,2024-10-14,vip,South Samantha,AS,9823.38
C001142,Rebecca,Costa,rebecca.costa1142@yahoo.com,628-055-0774,2026-06-07,standard,South Michaelmouth,MI,14096.26
C001143,Christopher,Woodward,christopher.woodward1143@gmail.com,392-090-8551,2023-08-14,premium,Fullerport,VA,13640.73
C001144,Anthony,Branch,anthony.branch1144@gmail.com,311-178-6190,2024-01-16,premium,Lindamouth,TX,13752.48
C001145,Paul,Mcdaniel,paul.mcdaniel1145@gmail.com,206-953-5412,2023-06-10,new,Lake Derekmouth,MH,11540.56
C001146,Lee,Leon,lee.leon1146@hotmail.com,500-260-1515,2024-05-07,premium,West Tammy,SD,10961.37
C001147,Gina,Chapman,gina.chapman1147@yahoo.com,950-740-7173,2023-12-26,standard,Larsonton,MI,17320.88
C001148,Jeanette,Lawrence,jeanette.lawrence1148@yahoo.com,031-006-4934,2023-06-27,vip,Lake Phyllis,DE,19891.42
C001149,Aaron,Bailey,aaron.bailey1149@gmail.com,360-894-1184,2026-02-06,standard,East Veronicamouth,FM,12482.58
C001150,Christina,Mcclain,christina.mcclain1150@hotmail.com,553-595-2056,2023-09-26,premium,North Rickfort,OK,6050.53
C001151,Shelia,Smith,shelia.smith1151@gmail.com,696-801-8677,2024-07-21,premium,Port Heatherbury,NJ,17880.91
C001152,Vincent,Benson,vincent.benson1152@gmail.com,339-449-5300,2025-02-07,premium,Ellisburgh,MA,1849.13
