customer_id,first_name,last_name,email,phone,dob,gender,address,city,state,zip,signup_date,segment
CUS000169,Diane,Parker,diane.parker169@yahoo.com,489-570-0789,1982-02-11,M,4147 Nancy Cape,North Crystalburgh,AR,69340,2024-09-06,student
CUS000170,Jason,Massey,jason.massey170@gmail.com,908-224-9409,1974-10-22,X,65831 Mary Rue Apt. 365,North Aaronside,MH,41306,2021-08-10,private_banking
CUS000171,Jocelyn,Smith,jocelyn.smith171@hotmail.com,128-030-5992,1990-02-13,X,301 David Fall,South Peggyhaven,ID,15147,2024-04-07,student
CUS000172,Kimberly,Kennedy,kimberly.kennedy172@gmail.com,861-407-9001,1993-06-05,X,8195 Wheeler Road Suite 814,New Andrew,ND,03498,2023-11-03,student
CUS000173,Michele,Wade,michele.wade173@gmail.com,100-439-4233,1974-09-23,X,61603 Mark Street,Trevorton,NV,67217,2024-10-14,private_banking
CUS000174,Ronald,Jenkins,ronald.jenkins174@hotmail.com,250-346-1048,1957-12-04,F,9977 Moore Greens,Port Joseph,SC,55450,2025-04-11,premium
CUS000175,Stephanie,Rose,stephanie.rose175@hotmail.com,843-406-5048,2000-04-18,F,865 Thomas Mills Apt. 779,Carterside,IA,62936,2024-11-18,private_banking
CUS000176,Mary,Wright,mary.wright176@hotmail.com,537-128-0160,1998-05-15,X,0277 Joseph Walks Suite 011,Ericburgh,KS,91642,2025-02-12,student
CUS000177,Rachel,Matthews,rachel.matthews177@gmail.com,807-734-6240,1979-04-05,X,435 Michael Islands Apt. 893,East Julie,MP,67904,2021-07-17,student
CUS000178,Debra,Vasquez,debra.vasquez178@yahoo.com,896-751-4347,1946-04-23,X,923 Stephen River Suite 791,Port Angiefort,IN,64694,2021-10-20,premium
CUS000179,Brandi,Wilson,brandi.wilson179@gmail.com,494-135-5790,1989-10-16,F,326 Amy Plain,South Patriciahaven,PA,03943,2021-12-10,standard
CUS000180,John,Riggs,john.riggs180@yahoo.com,817-949-3408,1998-12-30,X,531 Barker Mountains,Christinechester,UT,71120,2022-03-31,premium
CUS000181,Tamara,Reese,tamara.reese181@yahoo.com,339-494-4364,1966-07-24,F,9685 Jacob Forks,Lake Johnview,MD,97325,2021-11-16,standard
CUS000182,Tyler,Stewart,tyler.stewart182@hotmail.com,835-648-1296,1965-10-21,F,9903 Robinson Landing,New Emily,GA,28256,2021-10-31,premium
CUS000183,Michael,Wagner,michael.wagner183@gmail.com,277-947-7045,1989-05-10,F,757 Mcknight Trail,West Nicoleland,WY,17731,2021-07-12,standard
CUS000184,Manuel,Jones,manuel.jones184@yahoo.com,058-364-9904,1964-07-30,X,66050 Lam Ports,North Nicholas,VA,11670,2022-05-26,student
CUS000185,Angela,Avery,angela.avery185@yahoo.com,115-373-1459,1965-04-20,M,72491 Norman Manors Apt. 290,East Lauren,AR,83067,2025-06-24,student
CUS000186,Amber,Cruz,amber.cruz186@yahoo.com,746-181-4855,2003-03-07,M,6499 Tyler Court Apt. 041,Lake Patriciafort,NV,62874,2023-10-18,private_banking
CUS000187,Madison,Lewis,madison.lewis187@gmail.com,185-903-5729,2002-03-01,F,189 Danny Cove,Colemanmouth,AL,13279,2025-06-28,standard
CUS000188,George,Reynolds,george.reynolds188@gmail.com,132-879-9031,1946-06-08,F,421 Collier Oval Apt. 384,South Erinshire,AL,01570,2021-11-12,premium
CUS000189,Katherine,Gregory,katherine.gregory189@gmail.com,493-346-8476,1996-01-04,M,569 Richardson Roads Suite 538,Jasonville,DC,26738,2023-05-14,student
CUS000190,Edward,Mata,edward.mata190@gmail.com,221-053-0004,1962-04-26,X,1374 Shannon Curve Suite 404,West Brittney,NJ,13107,2025-02-06,student
CUS000191,Corey,Underwood,corey.underwood191@hotmail.com,327-182-3278,1999-09-07,M,7517 Frank Dam,Raymondport,NE,34476,2021-10-14,private_banking
CUS000192,Phillip,Castro,phillip.castro192@yahoo.com,482-460-6864,2006-01-30,X,9617 Bauer Ramp,West Caseystad,CT,97855,2025-05-30,premium
CUS000193,Steven,Malone,steven.malone193@gmail.com,769-946-2105,1956-10-06,F,4177 Pamela Extensions,Davidstad,DC,94292,2024-12-28,private_banking
CUS000194,Meghan,Eaton,meghan.eaton194@gmail.com,328-395-0959,1999-03-29,M,6530 Walker Well,Williamschester,CA,64696,2025-11-09,standard
CUS000195,Brandon,Colon,brandon.colon195@hotmail.com,174-278-4492,1969-03-01,X,56414 Meza Branch Apt. 917,West Christopherchester,KY,96940,2025-05-25,private_banking
CUS000196,Christy,Gonzalez,christy.gonzalez196@gmail.com,177-401-1540,1983-11-26,X,5454 Jeremy Course Suite 913,Andrewberg,PA,02506,2025-05-24,premium
CUS000197,Robin,White,robin.white197@hotmail.com,945-092-4779,1983-08-03,M,39758 Bridget Run,Nathanielhaven,NC,73974,2022-04-22,premium
CUS000198,James,Bradley,james.bradley198@gmail.com,351-087-8264,1965-07-25,F,961 Escobar Dam Apt. 536,Sheenaton,NJ,84314,2026-02-18,private_banking
CUS000199,Timothy,Welch,timothy.welch199@yahoo.com,725-728-2245,1975-05-12,X,05001 Blackburn Viaduct,Bairdburgh,IA,72009,2021-08-04,standard
CUS000200,Dana,Ortiz,dana.ortiz200@yahoo.com,096-803-7431,1964-12-10,X,7060 Mary Flat,South Nancy,IL,45733,2024-01-31,premium
CUS000201,Charles,Rodriguez,charles.rodriguez201@yahoo.com,401-223-6404,1952-03-19,X,22574 Young Meadows Apt. 139,Jackview,ND,16091,2024-01-19,premium
CUS000202,Alicia,Crawford,alicia.crawford202@gmail.com,223-569-9532,1968-04-27,M,364 Gaines Shoal,Solisborough,WY,47389,2021-10-03,standard
CUS000203,Vincent,Lawson,vincent.lawson203@yahoo.com,186-776-0330,1975-09-19,F,31458 Rachel Ridge Suite 120,New Anna,AR,26012,2022-03-30,student
CUS000204,Paul,Garcia,paul.garcia204@gmail.com,727-859-6785,1965-10-28,M,6006 Stephen Pine Apt. 106,New Randallbury,VI,24549,2022-05-15,private_banking
CUS000205,Ernest,Jimenez,ernest.jimenez205@yahoo.com,283-883-8048,1986-04-09,M,08740 Donald Unions,Katherineport,SC,30965,2025-07-28,standard
CUS000206,Melanie,Perkins,melanie.perkins206@gmail.com,978-043-6052,1949-04-06,X,8905 Kristie Loop,Davidshire,AR,05358,2021-12-31,premium
CUS000207,Keith,Guerrero,keith.guerrero207@gmail.com,275-637-8296,1986-02-10,X,267 Matthew Square,Lake Heidi,RI,60916,2023-06-21,private_banking
CUS000208,Charles,Harvey,charles.harvey208@hotmail.com,762-038-2715,1981-06-01,X,44542 Foster Springs Suite 999,Marieport,NJ,06065,2023-10-20,student
CUS000209,Stephanie,Murphy,stephanie.murphy209@gmail.com,203-792-1096,1955-04-05,F,38410 Gerald Rest,Port Ashley,NY,74350,2025-05-05,standard
CUS000210,Sarah,Bray,sarah.bray210@yahoo.com,010-764-8788,2004-03-15,X,4371 Linda Mission,East Carolhaven,MA,15671,2026-03-30,private_banking
CUS000211,Patrick,Alvarez,patrick.alvarez211@hotmail.com,016-036-8611,1960-02-03,X,5452 Schultz Mission Suite 894,Alisonburgh,NH,88956,2026-03-04,premium
CUS000212,Jonathan,Reynolds,jonathan.reynolds212@yahoo.com,727-187-5727,1947-04-15,X,3370 Michael Lock,Kimberlyfurt,TN,66448,2023-02-07,private_banking
CUS000213,Jennifer,Reed,jennifer.reed213@gmail.com,753-073-3247,2003-02-09,F,344 Brown Junctions Suite 059,West Danielleport,FM,71824,2025-01-01,private_banking
CUS000214,James,Montes,james.montes214@hotmail.com,713-475-7869,1992-08-07,F,4535 Thomas Cape,North Matthewside,AS,98760,2025-04-18,standard
CUS000215,Harry,Giles,harry.giles215@gmail.com,313-510-7910,1993-06-28,F,43802 Stanton Summit Apt. 197,Rodriguezshire,RI,86419,2023-06-24,standard
CUS000216,Katherine,Smith,katherine.smith216@gmail.com,369-895-1041,1966-10-14,M,184 Ray Run Apt. 725,New Victoriaborough,WI,19814,2022-08-05,student
CUS000217,Kelly,Lewis,kelly.lewis217@yahoo.com,369-866-0879,1964-07-09,M,001 John Fork,Williambury,CT,33100,2026-04-26,standard
CUS000218,Mariah,Walker,mariah.walker218@yahoo.com,949-637-2920,1978-05-15,F,50408 Kayla Flat Apt. 778,West Vanessatown,OK,21077,2022-06-24,premium
CUS000219,James,Brown,james.brown219@hotmail.com,168-820-5839,1977-12-24,M,72550 Miller Ways,Lake Lorifort,GU,28465,2024-03-29,private_banking
CUS000220,Kimberly,Rodriguez,kimberly.rodriguez220@gmail.com,508-835-6014,1984-01-20,M,2165 Byrd Ranch Suite 894,Port Jennifertown,DE,27027,2023-02-18,premium
CUS000221,Todd,Moore,todd.moore221@yahoo.com,166-326-7351,1959-08-05,F,32919 Booth Centers Apt. 097,South Cliffordport,OH,56127,2022-05-22,private_banking
CUS000222,Tyler,Brown,tyler.brown222@gmail.com,214-837-3770,1974-05-18,F,90148 Martin Mountain Suite 821,Rothmouth,SC,45928,2021-07-01,student
CUS000223,Larry,Hill,larry.hill223@hotmail.com,379-210-2890,1968-05-10,F,74960 Moody Field,Derekmouth,MA,84249,2021-11-11,premium
CUS000224,Brian,King,brian.king224@hotmail.com,314-483-7810,1961-01-28,X,7329 Tina Place,Kellybury,MS,27721,2021-09-29,student
CUS000225,Gary,Winters,gary.winters225@yahoo.com,909-238-7275,1950-10-02,X,23694 Salas Landing Apt. 962,South Rachel,ND,45195,2025-08-13,private_banking
CUS000226,Angela,Mcbride,angela.mcbride226@hotmail.com,966-513-1807,1962-01-13,M,0223 Suzanne Union Apt. 440,South Aarontown,VA,88548,2023-11-26,student
CUS000227,Carol,Wells,carol.wells227@hotmail.com,460-597-1738,1977-11-12,X,3480 Tracy Drive Apt. 464,Odonnellmouth,WI,16209,2022-05-14,standard
CUS000228,Corey,Pham,corey.pham228@gmail.com,629-851-0800,1952-07-02,M,21851 Michael Road Suite 897,Padillaland,AR,20886,2021-10-31,standard
CUS000229,Lindsay,Simpson,lindsay.simpson229@gmail.com,757-827-6323,1985-05-22,M,9990 Chad Course,Port Robin,NY,11512,2021-11-07,standard
CUS000230,Dawn,Schmidt,dawn.schmidt230@yahoo.com,697-650-1793,1973-05-06,F,2003 Sheena Glen Apt. 824,South Danielfurt,AS,11284,2024-07-19,premium
CUS000231,Brian,Martinez,brian.martinez231@hotmail.com,515-805-7403,1996-01-24,X,27591 Stephanie Valleys Apt. 031,Jenniferbury,MO,66913,2025-04-16,private_banking
CUS000232,Nicholas,Lopez,nicholas.lopez232@gmail.com,863-300-6135,1979-10-26,F,23675 Travis Summit Apt. 004,Gutierrezberg,MD,63638,2024-02-20,student
CUS000233,Timothy,Santiago,timothy.santiago233@gmail.com,632-618-0079,1985-03-05,X,09300 Kirk Plain Suite 979,New Alex,PA,59005,2024-07-27,student
CUS000234,Sabrina,Patterson,sabrina.patterson234@hotmail.com,291-626-4975,1951-05-30,X,466 Walker Centers,Laneborough,PR,14434,2022-04-13,private_banking
CUS000235,Lisa,Cole,lisa.cole235@hotmail.com,277-275-1178,1956-01-31,M,47948 Hall Mission Apt. 669,Youngstad,OR,23369,2024-06-18,private_banking
CUS000236,Brandon,Reeves,brandon.reeves236@gmail.com,083-902-5914,1956-06-10,X,0920 Hart Tunnel Apt. 968,Millerside,TN,59163,2022-01-30,premium
CUS000237,Stephen,Hernandez,stephen.hernandez237@hotmail.com,311-178-2005,1946-10-04,F,8274 Christina Junction Apt. 918,North Timothy,MH,53029,2022-06-21,standard
CUS000238,Taylor,Mitchell,taylor.mitchell238@gmail.com,850-534-5548,1959-11-26,M,49469 Middleton Harbors,Raymondchester,ND,73984,2022-07-10,private_banking
CUS000239,Hannah,Thompson,hannah.thompson239@yahoo.com,622-852-1132,1950-10-25,M,3373 Green Inlet,New Cynthia,VA,90612,2024-12-06,standard
CUS000240,Alexander,Green,alexander.green240@yahoo.com,478-289-1112,1983-01-31,F,499 Evan Prairie,Richardshire,DE,60774,2024-02-29,student
CUS000241,Shannon,Simpson,shannon.simpson241@yahoo.com,156-171-6208,1980-05-05,X,181 Barrett River Suite 786,Port Steven,WA,60615,2021-06-24,private_banking
CUS000242,Sarah,Crawford,sarah.crawford242@gmail.com,103-085-5012,1971-07-21,X,24348 Jonathan Cliff,Port Jeremy,NC,89210,2025-06-22,standard
CUS000243,Tracy,Holmes,tracy.holmes243@gmail.com,845-907-0058,1960-01-23,M,570 Fox Fields Suite 981,South Henryfurt,CT,81560,2024-04-05,premium
CUS000244,Ryan,Sawyer,ryan.sawyer244@yahoo.com,425-138-6149,1995-04-02,M,110 Watts Run,Taylorville,MS,23876,2025-08-29,private_banking
CUS000245,Taylor,Parker,taylor.parker245@hotmail.com,516-227-1742,1998-01-10,X,0659 Graham Isle,Williamsville,PA,66190,2026-05-12,student
CUS000246,David,Wolfe,david.wolfe246@hotmail.com,485-290-1410,1991-12-18,M,75586 Diaz Courts,Amandastad,NE,74670,2022-09-16,premium
CUS000247,Blake,Wheeler,blake.wheeler247@yahoo.com,737-014-1151,1950-07-31,F,65670 Alexis Oval,Scottland,CA,09689,2023-09-06,premium
CUS000248,Doris,James,doris.james248@hotmail.com,929-579-2846,1964-01-25,M,5163 Miller Estate,Lake Paul,HI,90363,2023-07-01,student
CUS000249,Cindy,Giles,cindy.giles249@gmail.com,063-911-4984,1983-07-14,M,765 Spencer View Suite 209,Littlefurt,VA,62798,2022-03-17,standard
CUS000250,Timothy,Herrera,timothy.herrera250@yahoo.com,894-459-6459,1962-06-15,F,3094 Tina Tunnel,New Laurie,WY,56358,2023-06-21,student
CUS000251,Mary,Armstrong,mary.armstrong251@gmail.com,702-823-5835,1996-06-20,X,47380 Steven Viaduct,Lake Brandonbury,AS,81787,2021-11-02,standard
CUS000252,Nancy,Hart,nancy.hart252@gmail.com,413-627-8073,1965-05-20,F,5077 Dyer Mountains Suite 601,New Moniquechester,VI,37177,2022-02-23,premium
CUS000253,Lucas,Burns,lucas.burns253@gmail.com,229-487-5397,2005-04-23,X,1631 Mitchell Green,Colemanfort,MH,49752,2025-06-21,student
CUS000254,Kristina,Thompson,kristina.thompson254@gmail.com,455-076-2864,1977-01-04,F,809 White Stream,Lake Brittneyville,WA,67278,2022-12-03,private_banking
CUS000255,Megan,Bell,megan.bell255@hotmail.com,965-438-8127,1957-12-23,M,89093 Carrie Passage,Wardbury,IN,29307,2024-07-14,student
CUS000256,John,Andrews,john.andrews256@hotmail.com,418-003-5308,1961-02-20,F,60366 Edward Parkway Apt. 294,South Kayla,MS,23738,2021-07-30,student
CUS000257,John,Smith,john.smith257@gmail.com,322-404-0855,1970-10-10,X,29314 Rachel Island Apt. 662,Lake Randyberg,MP,60983,2022-10-15,student
CUS000258,Emily,Allen,emily.allen258@gmail.com,285-269-2643,1965-09-21,F,0559 Lance Springs Suite 469,North Roberto,KY,61774,2022-12-20,private_banking
CUS000259,Daniel,Little,daniel.little259@yahoo.com,950-339-2871,2001-04-24,X,297 Kristopher Light Suite 168,Poncechester,AR,48407,2026-01-18,premium
CUS000260,Crystal,Thompson,crystal.thompson260@gmail.com,338-861-6581,1960-12-20,X,0159 Smith Square Suite 933,Tylerchester,MD,80994,2022-11-13,private_banking
CUS000261,Anthony,Lawrence,anthony.lawrence261@gmail.com,658-922-0183,1963-08-27,F,01494 Smith Via Apt. 992,Brandonview,OH,92167,2025-10-09,premium
CUS000262,Curtis,Parker,curtis.parker262@gmail.com,834-132-2031,1995-11-30,F,5025 Jones Garden Suite 260,Ramireztown,GA,21219,2021-12-10,private_banking
CUS000263,Karen,Montgomery,karen.montgomery263@yahoo.com,147-485-4328,1974-05-09,M,164 Patricia Knolls,Robertbury,DC,22908,2022-07-17,standard
CUS000264,Michelle,Brown,michelle.brown264@hotmail.com,022-487-2162,2001-04-04,M,4781 Nelson Flat,Port Alisha,DE,26315,2022-08-31,premium
CUS000265,Michael,Reese,michael.reese265@gmail.com,280-223-8431,1995-01-05,F,586 Marvin Tunnel Apt. 936,West Roger,CO,10989,2023-05-02,student
CUS000266,Christopher,Jones,christopher.jones266@gmail.com,232-218-7339,1958-08-23,F,1672 Andrea Common,Port Robert,MD,25146,2024-08-25,premium
CUS000267,Laura,Thomas,laura.thomas267@gmail.com,202-294-9886,1990-08-18,X,985 Dana Overpass,Jamesborough,PA,55939,2023-03-05,premium
CUS000268,Rhonda,Lewis,rhonda.lewis268@gmail.com,621-645-9169,2002-12-03,F,140 Sampson Well Apt. 842,Lake Ashley,NJ,79540,2026-02-02,premium
CUS000269,Marcus,Jones,marcus.jones269@gmail.com,924-019-0055,1965-01-13,X,321 Wolfe Streets Suite 036,North Brianville,AL,00807,2023-08-12,premium
CUS000270,Adam,Johnson,adam.johnson270@gmail.com,624-043-7793,1981-09-13,M,4007 Philip Canyon Apt. 925,New Ashleyberg,GA,79602,2023-05-31,private_banking
CUS000271,Stephanie,Baker,stephanie.baker271@yahoo.com,086-657-8371,1985-07-09,F,348 Nguyen Course Apt. 580,Michaelland,IL,60825,2024-07-27,student
CUS000272,Gwendolyn,Jacobs,gwendolyn.jacobs272@yahoo.com,754-941-3534,1989-01-10,M,978 Woods Pines Apt. 209,Ericashire,CO,47360,2024-03-08,student
CUS000273,Dominique,Schneider,dominique.schneider273@yahoo.com,342-099-5581,1958-10-08,X,49813 John Via Suite 518,Nicholasmouth,KS,64109,2023-10-12,standard
CUS000274,Lauren,Walker,lauren.walker274@hotmail.com,602-758-7159,1948-12-07,X,27396 Nichols Prairie Suite 128,North Joshuaview,CA,63230,2021-09-03,student
CUS000275,Robert,Lyons,robert.lyons275@yahoo.com,449-703-4634,1995-04-08,F,5058 Martinez Burgs,Port Craighaven,PW,03002,2024-02-07,premium
CUS000276,Kevin,Johnson,kevin.johnson276@hotmail.com,752-997-0050,1993-12-18,X,60145 Dustin Dam Apt. 184,Port Melissaburgh,WY,18855,2022-04-24,premium
CUS000277,Angela,Lucero,angela.lucero277@gmail.com,639-052-7744,2004-07-15,M,7006 Barker Brooks Apt. 900,South Darren,NE,71547,2023-02-15,student
CUS000278,Carly,Rubio,carly.rubio278@hotmail.com,202-517-1264,1972-09-14,F,64152 Jennifer Springs,North Michelle,NY,41091,2025-11-16,premium
CUS000279,Paul,Herrera,paul.herrera279@yahoo.com,417-826-0671,1971-11-03,M,897 Margaret Roads,Zacharymouth,PW,23279,2026-04-20,student
CUS000280,Brett,Rangel,brett.rangel280@hotmail.com,726-642-1913,1993-02-21,F,4097 Jennifer Junction,New Stevenside,MP,92591,2022-11-08,student
CUS000281,Brett,Bishop,brett.bishop281@hotmail.com,096-307-9846,1974-02-28,F,002 Clayton Isle Apt. 798,Lake James,MN,45946,2023-01-20,student
CUS000282,Daniel,Roberts,daniel.roberts282@hotmail.com,842-141-0572,2000-11-08,M,272 Gina Stravenue Apt. 774,Parkerchester,AR,93685,2022-03-15,standard
CUS000283,Ryan,Small,ryan.small283@hotmail.com,705-870-0877,1972-08-21,F,6827 Kristina Viaduct Apt. 936,West Travis,AL,04512,2026-03-11,private_banking
CUS000284,Phillip,Ingram,phillip.ingram284@yahoo.com,309-255-2770,1948-02-28,M,487 Paula Mount,Nunezchester,OR,13243,2023-08-02,standard
CUS000285,Jerry,Brown,jerry.brown285@gmail.com,694-659-6590,1973-03-05,F,82283 Amber Prairie,Hallbury,ME,18452,2022-09-17,standard
CUS000286,Elizabeth,Gray,elizabeth.gray286@yahoo.com,621-616-2483,1953-05-20,F,6440 Shepherd Mission,Port Travisview,MH,31189,2023-09-28,student
CUS000287,Helen,Holmes,helen.holmes287@yahoo.com,053-967-7585,1999-02-27,X,560 Anthony Ports,West Makaylamouth,OK,38762,2024-08-20,premium
CUS000288,Gary,Lam,gary.lam288@gmail.com,223-037-8274,1947-06-12,F,4403 Bailey Neck Suite 005,Garciaborough,OH,48225,2022-07-06,premium
CUS000289,Catherine,Peck,catherine.peck289@hotmail.com,840-586-4175,2004-04-12,M,093 Mary Road,North Yvonne,ME,97807,2024-05-31,private_banking
CUS000290,Yvonne,Jackson,yvonne.jackson290@yahoo.com,952-096-6840,1993-11-30,M,141 Justin Neck Suite 316,West Felicia,DC,20341,2023-12-28,standard
CUS000291,Regina,Ortega,regina.ortega291@hotmail.com,495-552-1662,1988-06-22,M,967 Chung Stravenue,Lake William,OK,54364,2024-11-29,standard
CUS000292,Kenneth,Miller,kenneth.miller292@hotmail.com,800-039-1731,1993-09-14,F,9578 Watson Overpass,Munozmouth,AK,06795,2022-10-31,student
CUS000293,Cory,Collins,cory.collins293@gmail.com,652-337-6033,1950-02-10,F,8473 Scott Bridge,West Jessica,NH,98416,2021-10-29,private_banking
CUS000294,Norma,Page,norma.page294@gmail.com,903-698-7812,1987-04-22,X,38622 Matthew Forges,Port Robert,SD,75880,2024-06-22,premium
CUS000295,Wendy,Mora,wendy.mora295@gmail.com,097-424-1160,1951-07-25,F,28777 Brown Tunnel Suite 748,Wilsonshire,NE,79842,2021-07-21,premium
CUS000296,Charles,Melendez,charles.melendez296@yahoo.com,868-261-6689,1977-08-27,X,6978 Tran Route Apt. 494,Port Joshuaberg,AR,06028,2025-12-30,standard
CUS000297,James,Bartlett,james.bartlett297@hotmail.com,628-163-9718,1970-12-05,X,9795 Larson Village Suite 104,New Denisebury,IN,13235,2025-04-26,student
CUS000298,Linda,Hodges,linda.hodges298@gmail.com,680-697-4936,1998-03-27,F,19208 Nicole Roads Apt. 377,Yvettefurt,NE,50920,2025-11-30,student
CUS000299,Sara,Harper,sara.harper299@hotmail.com,126-992-3366,2005-09-09,M,26206 Destiny Skyway,Smithville,OR,77125,2023-11-05,private_banking
CUS000300,Kenneth,Dunn,kenneth.dunn300@gmail.com,847-823-2331,1967-11-28,X,546 Johns Falls,Robertport,GU,98853,2026-06-02,premium
CUS000301,James,Garza,james.garza301@hotmail.com,510-068-0283,1977-07-10,F,9901 Crawford Fields Apt. 068,Tarafort,UT,90564,2022-10-27,standard
CUS000302,Ryan,Mendoza,ryan.mendoza302@gmail.com,371-894-2549,1992-06-16,F,0616 Victoria Prairie,West Patriciabury,WY,45523,2023-08-07,private_banking
CUS000303,Manuel,Coleman,manuel.coleman303@gmail.com,161-459-9161,1995-01-03,M,0804 Newton Vista Suite 251,North Denisestad,IL,33912,2021-08-30,student
CUS000304,Scott,Frazier,scott.frazier304@yahoo.com,395-870-8407,1978-08-26,X,459 Mark Ford,New Emily,SD,33502,2022-12-15,premium
CUS000305,David,Morgan,david.morgan305@hotmail.com,625-847-8597,1980-12-25,X,7831 Thompson Ferry Suite 594,Austinborough,PA,43969,2022-11-14,standard
CUS000306,Michael,Scott,michael.scott306@hotmail.com,409-279-7186,1986-11-18,X,75028 Daniel Point,West Marisa,OK,24160,2022-11-09,premium
CUS000307,Ethan,Stewart,ethan.stewart307@hotmail.com,213-299-4743,1952-01-24,F,84118 King Islands,Buchananbury,DE,34335,2023-08-25,student
CUS000308,Kerry,Nguyen,kerry.nguyen308@gmail.com,247-970-9159,1965-10-14,X,47346 Flynn Port,Heathstad,CO,17304,2023-10-07,premium
CUS000309,Anthony,Velez,anthony.velez309@gmail.com,148-807-1455,1967-12-26,M,6948 Perry Stravenue,Port Brian,OK,64448,2025-04-20,premium
CUS000310,Stephanie,Berger,stephanie.berger310@hotmail.com,324-893-2399,1988-11-22,M,71012 Pitts Freeway,South Julie,WI,21167,2021-07-06,standard
CUS000311,David,Miller,david.miller311@yahoo.com,922-693-2566,1990-08-10,X,80119 Scott Flat,Feliciamouth,GA,11447,2021-12-09,premium
CUS000312,Dennis,Gonzalez,dennis.gonzalez312@yahoo.com,881-556-8984,1978-03-23,X,5129 Christina Skyway,Shawnfurt,NC,72331,2021-09-11,private_banking
